Id,Label,timeset,Degree,clustering,triangles,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,componentnumber
1862,,,77,0.218045,638,9,8,0.305236,0.320889,48559.254573,0.072896,0
1879,,,20,0.394737,75,9,8,0.287861,0.302482,6313.117643,0.025267,0
1884,,,51,0.192157,245,9,8,0.296959,0.310237,37555.476493,0.035292,0
1912,,,44,0.265328,251,9,8,0.289292,0.306063,18796.562506,0.039174,0
1913,,,57,0.255013,407,9,8,0.288319,0.303314,28497.853076,0.045966,0
2336,,,13,0.474359,37,9,8,0.273914,0.286664,2890.005004,0.0149,0
2398,,,67,0.193125,427,9,8,0.316781,0.335076,121022.749893,0.086688,0
2408,,,28,0.399471,151,9,8,0.278985,0.293232,8737.779641,0.025683,0
2559,,,69,0.246377,578,9,8,0.308636,0.324154,40776.180757,0.072571,0
2713,,,24,0.445652,123,9,8,0.292806,0.306305,5620.82508,0.025837,0
2714,,,65,0.215865,449,9,8,0.314898,0.33416,126145.974798,0.085277,0
2741,,,105,0.18956,1035,9,8,0.322249,0.343717,329379.694594,0.139328,0
2761,,,20,0.426316,81,9,8,0.281063,0.293349,1625.685547,0.017327,0
2768,,,40,0.333333,260,9,8,0.292588,0.30528,9197.874995,0.036583,0
2770,,,65,0.196635,409,9,8,0.306935,0.324475,124492.46587,0.07614,0
2779,,,15,0.447619,47,9,8,0.287537,0.299997,807.889814,0.020459,0
2953,,,137,0.121404,1131,9,8,0.319057,0.337451,356049.702761,0.144134,0
2975,,,92,0.200191,838,9,8,0.316804,0.335552,54481.172724,0.124774,0
3696,,,34,0.203209,114,9,8,0.307288,0.321554,109128.219268,0.033366,0
4187,,,46,0.263768,273,9,8,0.309691,0.32506,30749.0874,0.067801,0
4244,,,28,0.428571,162,9,8,0.31163,0.327335,10911.269949,0.061979,0
4284,,,31,0.28172,131,9,8,0.298617,0.312771,7506.192371,0.037795,0
4354,,,12,0.545455,36,9,8,0.283521,0.298314,3886.765902,0.021152,0
4356,,,42,0.28223,243,9,8,0.309719,0.325463,97305.016037,0.051876,0
4357,,,19,0.51462,88,9,8,0.276426,0.288761,1597.125247,0.01898,0
4358,,,28,0.402116,152,9,8,0.292507,0.307842,6125.231031,0.039274,0
4365,,,65,0.192308,400,9,8,0.314425,0.332935,98191.462226,0.092387,0
4367,,,39,0.395412,293,9,8,0.298927,0.317264,53209.784544,0.061656,0
4368,,,21,0.519048,109,9,8,0.292702,0.306233,1874.032739,0.031584,0
4373,,,42,0.328688,283,9,8,0.323654,0.342107,184566.727762,0.077424,0
4375,,,36,0.403175,254,9,8,0.298593,0.313232,11460.930031,0.049433,0
4377,,,23,0.41502,105,9,8,0.294593,0.308662,9376.084535,0.032504,0
4384,,,4,1,6,9,8,0.262618,0.272655,0,0.006186,0
4385,,,40,0.237179,185,9,8,0.303053,0.319307,38701.11872,0.045693,0
4386,,,26,0.36,117,9,8,0.293178,0.30699,17291.375923,0.032055,0
4387,,,23,0.296443,75,9,8,0.295858,0.310751,3583.736147,0.037919,0
4397,,,60,0.244633,433,9,8,0.302857,0.316767,19847.723872,0.055731,0
4452,,,21,0.380952,80,9,8,0.278623,0.292202,5760.774683,0.020227,0
4454,,,10,0.577778,26,9,8,0.259452,0.27059,308.271014,0.007537,0
4466,,,31,0.243011,113,9,8,0.277357,0.290013,7801.989914,0.01971,0
4724,,,16,0.458333,55,9,8,0.272611,0.285417,2041.836209,0.014736,0
4728,,,22,0.294372,68,9,8,0.303288,0.317887,11100.425102,0.036107,0
4729,,,25,0.32,96,9,8,0.302195,0.317867,9609.335923,0.041764,0
4730,,,14,0.516484,47,9,8,0.284601,0.299704,9372.185565,0.019341,0
4731,,,13,0.474359,37,9,8,0.283561,0.298219,7465.1871,0.017378,0
4835,,,54,0.19427,278,9,8,0.306932,0.322231,23011.242025,0.062145,0
4840,,,15,0.361905,38,9,8,0.267077,0.278489,16302.44522,0.012173,0
5702,,,46,0.287923,298,9,8,0.315638,0.333345,47614.744676,0.087942,0
6189,,,41,0.262195,215,9,8,0.311965,0.32957,63633.710814,0.066583,0
6358,,,15,0.438095,46,9,8,0.297691,0.313485,8810.99085,0.029645,0
6666,,,5,0.8,8,9,8,0.260127,0.270726,56.68968,0.005802,0
6667,,,31,0.341935,159,9,8,0.288658,0.302497,11444.914507,0.02717,0
6924,,,10,0.244444,11,23,8,0.272545,0.284154,109562.656319,0.007692,0
7197,,,14,0.637363,58,9,8,0.287338,0.301671,5451.69647,0.022271,0
7269,,,29,0.391626,159,9,8,0.307243,0.323409,10997.438268,0.05503,0
7635,,,22,0.25974,60,9,8,0.295068,0.30853,13300.81547,0.025018,0
7953,,,10,0.733333,33,9,8,0.268266,0.279518,244.282176,0.009615,0
8645,,,19,0.631579,108,9,8,0.279385,0.291374,2088.973149,0.018605,0
8646,,,9,0.861111,31,9,9,0.264532,0.276165,19.608913,0.008109,0
8647,,,22,0.480519,111,9,9,0.28342,0.296309,5742.994918,0.02473,0
8648,,,33,0.263258,139,9,8,0.297835,0.311564,27754.681807,0.032334,0
8655,,,36,0.37619,237,9,8,0.288945,0.302029,9614.562201,0.033758,0
8663,,,23,0.486166,123,9,8,0.28032,0.292999,1016.416838,0.021524,0
8908,,,22,0.419913,97,9,8,0.280264,0.293838,1662.983524,0.023025,0
8981,,,29,0.187192,76,9,8,0.304043,0.319295,39241.716047,0.033529,0
9174,,,27,0.358974,126,9,8,0.278158,0.291955,6365.330976,0.020578,0
9511,,,10,0.777778,35,9,8,0.265428,0.277246,58.017546,0.009158,0
9512,,,6,1,15,9,8,0.266714,0.277361,0,0.007677,0
9513,,,4,1,6,9,8,0.255404,0.265295,0,0.005136,0
9641,,,17,0.389706,53,9,9,0.291159,0.304615,29627.835514,0.016731,0
9651,,,10,0.666667,30,9,9,0.267264,0.278426,126.132482,0.009508,0
10181,,,26,0.224615,73,9,8,0.299994,0.315749,38312.688293,0.037971,0
10182,,,3,1,3,9,9,0.258253,0.268635,0,0.004264,0
10183,,,11,0.745455,41,9,9,0.272891,0.28446,57.65518,0.013131,0
10184,,,18,0.503268,77,9,8,0.292048,0.30589,6957.539104,0.02429,0
10186,,,60,0.262712,465,15,8,0.292674,0.306906,70707.379105,0.041346,0
10187,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10188,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10189,,,13,0.692308,54,9,9,0.260979,0.271254,185.388516,0.009881,0
10190,,,13,0.512821,40,9,9,0.271196,0.282621,3175.873372,0.011193,0
10191,,,2,0,0,9,9,0.250351,0.259018,33694,0.00238,0
10192,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10193,,,14,0.516484,47,9,9,0.280296,0.291687,1710.617392,0.011707,0
10194,,,8,0.678571,19,9,8,0.286876,0.300663,4166.246083,0.015182,0
10195,,,5,0,0,3,9,0.264341,0.274944,140032.11812,0.004546,0
10196,,,17,0.316176,43,9,9,0.282059,0.295084,8540.752971,0.014669,0
10197,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10198,,,8,0.892857,25,9,9,0.276744,0.288919,77.54273,0.012117,0
10199,,,3,0.333333,1,3,9,0.25037,0.25906,66311.319495,0.00247,0
10202,,,9,0.694444,25,9,9,0.267344,0.278825,326.938171,0.009845,0
10203,,,11,0.563636,31,9,9,0.275985,0.288188,793.626077,0.012798,0
10204,,,15,0.228571,24,9,9,0.290429,0.304002,15223.216348,0.018656,0
10205,,,7,0.285714,6,15,8,0.278648,0.291686,30417.340217,0.010495,0
10206,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10207,,,2,1,1,9,9,0.255678,0.265602,0,0.00389,0
10208,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10209,,,7,0.52381,11,9,9,0.260436,0.270582,425.295736,0.005947,0
10210,,,38,0.227596,160,9,8,0.291863,0.30611,88568.868091,0.030506,0
10211,,,5,0.9,9,9,8,0.254519,0.264293,4.872308,0.005324,0
10212,,,42,0.24158,208,9,8,0.285466,0.299027,64341.545223,0.026711,0
10213,,,4,1,6,9,9,0.259964,0.269687,0,0.005878,0
10214,,,21,0.409524,86,9,8,0.280248,0.293392,34987.355949,0.016939,0
10215,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10216,,,2,1,1,9,9,0.252857,0.262142,0,0.003731,0
10217,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10218,,,2,1,1,9,9,0.250349,0.259013,0,0.002398,0
10219,,,2,1,1,9,9,0.250349,0.259013,0,0.002398,0
10220,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10221,,,3,1,3,9,9,0.25982,0.269525,0,0.005369,0
10222,,,2,1,1,9,9,0.250349,0.259013,0,0.002398,0
10223,,,2,1,1,9,9,0.250349,0.259013,0,0.002398,0
10224,,,5,1,10,9,9,0.254477,0.264181,0,0.004655,0
10225,,,5,1,10,9,9,0.254477,0.264181,0,0.004655,0
10226,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10230,,,12,0.439394,29,9,9,0.285502,0.298946,9297.345635,0.015319,0
10231,,,6,1,15,9,9,0.259902,0.271152,0,0.006721,0
10232,,,1,0,0,9,9,0.250347,0.258998,0,0.002298,0
10233,,,2,1,1,9,9,0.250349,0.259013,0,0.002398,0
10234,,,2,1,1,9,9,0.250349,0.259013,0,0.002398,0
654,,,36,0.373016,235,31,8,0.305618,0.320962,12993.678564,0.058217,0
709,,,31,0.296774,138,31,8,0.304384,0.319802,27886.241318,0.047989,0
801,,,27,0.2849,100,31,8,0.30717,0.322331,10788.9153,0.045792,0
1036,,,150,0.20349,2274,9,8,0.329091,0.351779,172796.520633,0.246514,0
1305,,,63,0.334869,654,31,8,0.326568,0.345504,165492.486614,0.12036,0
1307,,,70,0.191718,463,31,8,0.318484,0.334995,232275.799264,0.087304,0
1321,,,87,0.267576,1001,9,8,0.30461,0.318958,52907.476423,0.081607,0
1324,,,68,0.252853,576,9,8,0.302485,0.318413,98858.393301,0.076458,0
2215,,,308,0.047168,2230,6,8,0.324374,0.345049,3588091.415611,0.173739,0
2218,,,50,0.328163,402,9,8,0.302846,0.317577,133745.844106,0.049956,0
2234,,,60,0.289831,513,9,8,0.317665,0.335106,174071.38897,0.079192,0
2600,,,26,0.258462,84,9,8,0.288667,0.302071,69102.152459,0.025311,0
2601,,,167,0.142775,1979,9,8,0.325106,0.342098,1196169.304795,0.162155,0
2610,,,115,0.162624,1066,31,8,0.314645,0.333615,515874.612511,0.125758,0
2618,,,19,0.555556,95,31,8,0.298474,0.31278,2432.334544,0.036318,0
2652,,,66,0.229371,492,31,8,0.308865,0.324897,73763.783026,0.077195,0
2668,,,39,0.380567,282,31,8,0.300481,0.314506,7059.246088,0.051483,0
2705,,,56,0.331169,510,31,8,0.309682,0.324753,49699.551611,0.075234,0
2736,,,178,0.125627,1979,9,8,0.313486,0.330605,1656394.728349,0.13977,0
2776,,,69,0.313299,735,9,8,0.303884,0.318116,65924.005245,0.065138,0
2955,,,69,0.248934,584,9,8,0.303641,0.318781,86751.590113,0.072519,0
3004,,,41,0.253659,208,9,8,0.299604,0.313673,67098.24585,0.047555,0
3046,,,51,0.388235,495,9,8,0.302751,0.317362,27508.514629,0.062986,0
3050,,,75,0.247568,687,9,8,0.319015,0.335552,397451.059408,0.092954,0
3107,,,40,0.382051,298,31,8,0.319781,0.337484,105172.606606,0.07683,0
3182,,,41,0.437805,359,9,8,0.307936,0.324911,32278.611543,0.074818,0
3184,,,34,0.356506,200,31,8,0.297019,0.312114,39809.927903,0.042992,0
3214,,,77,0.328776,962,9,8,0.306193,0.320712,66547.063453,0.078597,0
3240,,,65,0.270192,562,31,8,0.317985,0.33542,95882.319958,0.09594,0
3245,,,66,0.149184,320,31,8,0.315753,0.332576,161302.477156,0.070008,0
3386,,,59,0.193454,331,31,8,0.307562,0.323914,100141.973655,0.057498,0
3827,,,24,0.478261,132,31,8,0.2999,0.313763,10069.378254,0.034677,0
3899,,,53,0.352685,486,9,8,0.301257,0.316266,32489.068769,0.058249,0
4092,,,53,0.303338,418,9,8,0.299834,0.31425,70970.260733,0.054132,0
4147,,,43,0.331118,299,9,8,0.293587,0.306921,12059.954502,0.041154,0
4148,,,62,0.406134,768,9,8,0.292573,0.306567,72243.361427,0.053281,0
4154,,,124,0.139129,1061,9,8,0.303999,0.318435,909850.852665,0.072903,0
4156,,,88,0.239551,917,9,8,0.3031,0.318635,90206.509515,0.076612,0
4161,,,33,0.30303,160,9,8,0.295265,0.30902,16598.895955,0.037975,0
4166,,,102,0.234518,1208,9,8,0.298183,0.312742,155897.690106,0.070092,0
4170,,,46,0.333333,345,9,8,0.293426,0.306827,37309.68134,0.04265,0
4173,,,52,0.441176,585,9,8,0.28777,0.301191,45184.828444,0.044991,0
4183,,,130,0.109004,914,9,8,0.298455,0.313,1192594.306192,0.061904,0
4184,,,47,0.441258,477,9,8,0.296632,0.31125,64634.293111,0.048039,0
4191,,,71,0.317103,788,9,8,0.293434,0.307442,38237.995404,0.054599,0
4193,,,99,0.217687,1056,9,8,0.296433,0.310871,129519.908028,0.060141,0
4197,,,85,0.195238,697,9,8,0.295702,0.310427,605261.566821,0.052108,0
4205,,,19,0.128655,22,9,8,0.277998,0.289837,81970.406445,0.013287,0
4213,,,59,0.296902,508,9,8,0.310041,0.328292,85584.374707,0.081674,0
4221,,,47,0.371878,402,9,8,0.292225,0.305132,27615.024467,0.038173,0
4232,,,99,0.095238,462,198,8,0.288554,0.302497,2040354.564063,0.034417,0
4233,,,17,0.375,51,9,8,0.298239,0.312748,34536.073554,0.029493,0
4234,,,25,0.38,114,9,8,0.29576,0.310072,38548.297503,0.030804,0
4235,,,37,0.255255,170,9,8,0.308984,0.324648,30702.788007,0.057648,0
4238,,,47,0.281221,304,9,8,0.293871,0.307647,54563.386625,0.043158,0
4295,,,20,0.505263,96,9,8,0.263819,0.274385,8503.010927,0.012441,0
4296,,,20,0.484211,92,31,8,0.269416,0.280324,966.248752,0.01168,0
4297,,,50,0.2,245,31,8,0.28247,0.294924,28561.296904,0.024305,0
4298,,,36,0.495238,312,9,8,0.284049,0.29726,11525.844108,0.029098,0
4299,,,4,1,6,6,8,0.252437,0.261774,0,0.004257,0
4300,,,10,0.666667,30,6,8,0.265411,0.275833,520.478327,0.008399,0
4301,,,3,1,3,9,8,0.261615,0.271494,0,0.004531,0
4302,,,14,0.417582,38,31,8,0.269834,0.280648,1641.350775,0.01014,0
4303,,,11,0.581818,32,9,8,0.261506,0.271474,430.469024,0.008989,0
4304,,,11,0.636364,35,9,8,0.254885,0.264602,87.643453,0.007305,0
4306,,,33,0.30303,160,31,8,0.291182,0.303933,10138.009223,0.03247,0
4307,,,68,0.244513,557,31,8,0.306109,0.32075,80286.48062,0.071312,0
4308,,,21,0.4,84,9,8,0.274521,0.285894,3661.799153,0.015438,0
4309,,,13,0.538462,42,9,8,0.258004,0.26855,259.225514,0.009208,0
4310,,,42,0.434379,374,9,8,0.278831,0.292202,12848.438521,0.029836,0
4311,,,10,0.466667,21,9,8,0.265989,0.278067,24612.229079,0.010126,0
4312,,,13,0.615385,48,9,8,0.281054,0.293273,2386.687777,0.015717,0
4313,,,16,0.675,81,9,8,0.271152,0.282576,112.896234,0.013799,0
4314,,,13,0.5,39,31,8,0.26449,0.276013,1398.553404,0.009088,0
4315,,,4,1,6,9,8,0.259464,0.270127,0,0.006425,0
4317,,,19,0.280702,48,31,8,0.297436,0.311777,43585.009769,0.030473,0
4318,,,30,0.473563,206,9,8,0.271756,0.28397,7847.593935,0.024303,0
2767,,,19,0.438596,75,9,8,0.301031,0.315619,13379.105897,0.036305,0
4096,,,2,0,0,9,8,0.243932,0.251753,6.835985,0.001306,0
6714,,,5,0.3,3,9,8,0.282304,0.293881,6549.861361,0.006395,0
8755,,,8,0.464286,13,9,9,0.26539,0.27577,188.14481,0.005869,0
8756,,,8,0.535714,15,9,8,0.257467,0.266605,96.021109,0.004917,0
8757,,,1,0,0,9,9,0.237644,0.244239,0,0.000528,0
1031,,,417,0.054914,4763,53,8,0.335855,0.362705,3038347.227465,0.376111,0
4248,,,53,0.256894,354,9,8,0.307431,0.323885,84884.906989,0.070284,0
8329,,,4,0.666667,4,53,8,0.280729,0.29419,141.349977,0.010992,0
8758,,,12,0.348485,23,31,8,0.265158,0.27524,907.265821,0.005788,0
1322,,,14,0.505495,46,9,8,0.291706,0.303874,3680.801819,0.020012,0
1783,,,55,0.13064,194,9,8,0.304315,0.318954,316121.622122,0.034431,0
1874,,,4,1,6,9,8,0.265056,0.275401,0,0.004176,0
1900,,,4,1,6,9,8,0.264127,0.274169,0,0.004202,0
2071,,,54,0.300489,430,9,8,0.287637,0.302329,40371.214938,0.039621,0
2090,,,34,0.301248,169,53,8,0.307739,0.325242,52841.064393,0.058723,0
2280,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2281,,,2,1,1,9,8,0.247254,0.254586,0,0.001387,0
2282,,,5,0.8,8,9,8,0.25606,0.26552,28.831692,0.004016,0
2283,,,6,0.8,12,22,8,0.247268,0.254666,1.935714,0.001836,0
2284,,,6,0.8,12,22,8,0.247268,0.254666,1.935714,0.001836,0
2285,,,3,1,3,22,8,0.247256,0.254601,0,0.001498,0
2286,,,2,1,1,9,8,0.2548,0.264012,0,0.003078,0
2287,,,4,0.333333,2,9,8,0.253487,0.262022,2692.376998,0.002018,0
2288,,,72,0.165102,422,9,8,0.327613,0.347412,759389.175225,0.101853,0
2289,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2290,,,11,0.345455,19,103,8,0.247277,0.25474,112308.416667,0.002245,0
2291,,,7,0.619048,13,103,8,0.24727,0.25468,11231.75,0.001893,0
2292,,,8,0.535714,15,103,8,0.247272,0.254695,11233.833333,0.001989,0
2293,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2295,,,15,0.466667,49,9,8,0.283087,0.29459,9067.676504,0.008229,0
2296,,,65,0.094712,197,8,8,0.293869,0.307266,356388.673113,0.02223,0
2297,,,3,0.666667,2,9,8,0.251645,0.25975,21.830592,0.002058,0
2298,,,16,0.433333,52,9,8,0.252197,0.260544,1399.626485,0.00358,0
2299,,,9,0.527778,19,22,8,0.247274,0.25471,6.785714,0.002131,0
2301,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2302,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2303,,,32,0.225806,112,9,8,0.286359,0.299658,19398.220165,0.018355,0
2304,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2305,,,6,0.666667,10,103,8,0.247268,0.254666,4.25,0.001806,0
2306,,,13,0.435897,34,22,8,0.247281,0.254769,36922.085431,0.002504,0
2307,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2308,,,16,0.45,54,9,8,0.27277,0.284705,9249.722371,0.008139,0
2309,,,6,0.866667,13,22,8,0.247268,0.254666,0.45,0.001836,0
2310,,,6,0.866667,13,22,8,0.247268,0.254666,0.45,0.001836,0
2311,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2312,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2313,,,3,1,3,9,8,0.247634,0.255007,0,0.00158,0
2314,,,10,0.644444,29,9,8,0.257457,0.26719,806.063074,0.004542,0
2315,,,5,0.7,7,9,8,0.247305,0.254688,4.369012,0.001791,0
2316,,,10,0.555556,25,9,8,0.250431,0.258439,71.252447,0.002815,0
2317,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2318,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2319,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2320,,,12,0.378788,25,9,8,0.261345,0.271766,26584.255562,0.005352,0
2321,,,12,0.560606,37,9,8,0.250433,0.258464,207.853909,0.002973,0
2322,,,11,0.654545,36,9,8,0.251358,0.259556,160.046547,0.003232,0
2324,,,3,1,3,22,8,0.247259,0.254611,0,0.001521,0
2325,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2326,,,8,0.857143,24,9,8,0.271196,0.282779,275.610949,0.006563,0
2327,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2329,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2330,,,10,0.644444,29,11,8,0.266912,0.277411,18549.818915,0.003898,0
2331,,,12,0.545455,36,11,8,0.266916,0.27744,19898.092317,0.004099,0
2332,,,16,0.333333,40,11,8,0.279429,0.290356,146629.522887,0.005707,0
2333,,,11,0.472727,26,11,8,0.247659,0.255155,7590.658378,0.002379,0
2334,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2338,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2339,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2340,,,3,1,3,22,8,0.247259,0.254611,0,0.001521,0
2341,,,2,1,1,9,8,0.252044,0.260418,0,0.001932,0
2342,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2343,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2344,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2345,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2346,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2347,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2349,,,2,1,1,9,8,0.249126,0.256715,0,0.001688,0
2351,,,2,1,1,9,8,0.247254,0.254586,0,0.001387,0
2352,,,2,1,1,9,8,0.247254,0.254586,0,0.001387,0
2353,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2354,,,10,0.511111,23,22,8,0.247276,0.254725,36907.680669,0.002197,0
2355,,,8,0.642857,18,22,8,0.247272,0.254695,28763.774109,0.001994,0
2356,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2357,,,5,1,10,11,8,0.247648,0.255066,0,0.001777,0
2358,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2359,,,3,1,3,9,8,0.258898,0.268884,0,0.003895,0
2360,,,4,1,6,9,8,0.250791,0.258735,0,0.002145,0
2361,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2362,,,13,0.564103,44,9,8,0.250437,0.258484,210.364166,0.003148,0
2363,,,8,0.857143,24,9,8,0.250427,0.25841,62.794409,0.002606,0
2364,,,5,1,10,9,8,0.247303,0.254683,0,0.00177,0
2365,,,2,1,1,103,8,0.247254,0.254586,0,0.001395,0
2366,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2368,,,12,0.621212,41,9,8,0.283304,0.294778,1363.418128,0.015481,0
2369,,,4,0.833333,5,9,8,0.252702,0.261453,0.198852,0.003221,0
2370,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2371,,,4,0.666667,4,9,8,0.25042,0.25835,9172.142198,0.002079,0
2372,,,2,1,1,9,8,0.250414,0.258316,0,0.001859,0
2373,,,4,1,6,9,8,0.256162,0.265701,0,0.003735,0
2374,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2375,,,3,0.333333,1,9,8,0.259596,0.269301,968.789595,0.003953,0
2376,,,2,1,1,9,8,0.250414,0.258316,0,0.001859,0
2378,,,33,0.405303,214,9,8,0.279457,0.293089,13362.83254,0.023713,0
2379,,,8,0.035714,1,3,8,0.255157,0.263925,40010.182104,0.002899,0
2380,,,2,1,1,9,8,0.247254,0.254586,0,0.001387,0
2382,,,35,0.304202,181,9,8,0.30937,0.32731,71471.475954,0.069966,0
2383,,,28,0.253968,96,9,8,0.27176,0.284387,410481.460095,0.012126,0
2384,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2385,,,35,0.119328,71,2,8,0.317135,0.336369,313417.271745,0.058696,0
2386,,,11,0.254545,14,46,8,0.259982,0.270077,10093.450518,0.004404,0
2387,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2388,,,2,1,1,9,8,0.24727,0.254614,0,0.001394,0
2389,,,2,0,0,10,8,0.255581,0.264304,1819.587773,0.002432,0
2390,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2391,,,12,0.530303,35,31,8,0.297016,0.3108,16653.638977,0.025855,0
2392,,,7,0.047619,1,9,8,0.273694,0.285426,22226.184804,0.006724,0
2393,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2394,,,4,0.166667,1,48,8,0.268657,0.279687,48409.805918,0.004529,0
2395,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2396,,,9,0.694444,25,11,8,0.26691,0.277396,17993.834795,0.003788,0
2397,,,7,0.904762,19,11,8,0.266906,0.277366,553.98174,0.003619,0
2399,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2400,,,3,0,0,3,8,0.255381,0.26369,20097.076442,0.002276,0
2401,,,7,0.857143,18,9,8,0.250425,0.258395,62.854078,0.002492,0
2402,,,2,1,1,9,8,0.247254,0.254586,0,0.001395,0
2403,,,3,1,3,103,8,0.247257,0.254606,0,0.001503,0
2404,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2405,,,4,1,6,9,8,0.247259,0.254621,0,0.001632,0
2406,,,7,0.571429,12,9,8,0.247266,0.254671,5.039078,0.002013,0
2407,,,4,1,6,9,8,0.247259,0.254621,0,0.001632,0
2409,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2410,,,4,1,6,103,8,0.247265,0.254636,0,0.001609,0
2411,,,4,1,6,103,8,0.247265,0.254636,0,0.001609,0
2412,,,3,1,3,9,8,0.256702,0.265786,0,0.002676,0
2413,,,3,0,0,3,8,0.254798,0.262912,21420.409718,0.002087,0
2414,,,3,1,3,9,8,0.251343,0.259437,0,0.002254,0
2416,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2417,,,3,1,3,9,8,0.254802,0.264027,0,0.003187,0
2418,,,3,1,3,9,8,0.254802,0.264027,0,0.003187,0
2420,,,31,0.251613,117,31,8,0.279372,0.292446,20243.095134,0.01823,0
2421,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2422,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2423,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2424,,,10,0.555556,25,9,8,0.251356,0.259541,265.949688,0.003017,0
2425,,,6,0.8,12,9,8,0.250424,0.25838,1.6,0.002342,0
2426,,,7,0.428571,9,3,8,0.247847,0.255217,42650.34257,0.001881,0
2427,,,4,1,6,9,8,0.251345,0.259452,0,0.002369,0
2429,,,15,0.314286,33,53,8,0.294939,0.309288,41996.164377,0.018185,0
2431,,,3,1,3,9,8,0.250416,0.25833,0,0.001973,0
2432,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2434,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2435,,,13,0.307692,24,11,8,0.286854,0.300013,10684.047464,0.017859,0
2436,,,23,0.205534,52,9,8,0.263306,0.27437,188094.342272,0.008144,0
2437,,,4,1,6,9,8,0.25484,0.264123,0,0.003453,0
2438,,,4,1,6,103,8,0.247265,0.254636,0,0.001611,0
2439,,,2,1,1,9,8,0.247254,0.254586,0,0.001394,0
2440,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2441,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2442,,,7,0.714286,15,11,8,0.247652,0.255096,2916.223505,0.001966,0
2443,,,2,1,1,9,8,0.2548,0.264012,0,0.003078,0
2445,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2446,,,1,0,0,9,8,0.247252,0.254572,0,0.001293,0
2447,,,5,1,10,11,8,0.247648,0.255066,0,0.0018,0
2448,,,6,1,15,9,8,0.248931,0.25654,0,0.002064,0
2449,,,13,0.371795,29,15,8,0.27266,0.284296,18486.333998,0.008104,0
